date_mutation,valeur_fonciere,code_postal,nom_commune,id_parcelle,type_local,surface_reelle_bati,surface_terrain,nombre_pieces_principales,agent,prixcible,prixvente_initial,evaluation_agent
2017-01-27,102000.0,31000,Toulouse,31555823AC0669,Appartement,21.0,21.0,1.0,0,97000,102000,Renove
2017-01-30,45500.0,31300,Toulouse,31555846AL0388,Appartement,15.0,15.0,1.0,0,50000,52000,Renove
2017-01-31,213500.0,31000,Toulouse,31555821AC0416,Appartement,50.0,50.0,2.0,0,207000,217000,Renove
2017-01-31,166000.0,31000,Toulouse,31555826AE0047,Appartement,44.0,44.0,2.0,0,158000,166000,Renove
2017-02-16,39000.0,31000,Toulouse,31555815AB0242,Appartement,15.0,15.0,1.0,0,37000,39000,Ancien
2017-02-17,37500.0,31400,Toulouse,31555812AC0568,Appartement,15.0,15.0,1.0,0,36000,38000,Ancien
2017-02-24,162109.0,31000,Toulouse,31555826AD0540,Appartement,36.0,36.0,2.0,0,187000,196000,Renove
2017-03-03,91750.0,31400,Toulouse,31555813AD0029,Appartement,21.0,21.0,1.0,0,87000,91750,Renove
2017-03-14,69500.0,31000,Toulouse,31555822AB0464,Appartement,16.0,16.0,1.0,0,72000,76000,Ancien
2017-03-14,110000.0,31500,Toulouse,31555807AC0040,Appartement,68.0,68.0,4.0,0,115000,121000,Ancien
2017-03-29,102000.0,31000,Toulouse,31555818AB0517,Appartement,33.0,33.0,2.0,0,100000,105000,Renove
2017-03-29,205000.0,31300,Toulouse,31555828AL0271,Appartement,57.0,57.0,3.0,0,195000,205000,Renove
2017-03-29,104850.0,31400,Toulouse,31555810AD0461,Appartement,38.0,38.0,2.0,0,100000,105000,Renove
2017-03-31,61153.0,31500,Toulouse,31555808AC0264,Appartement,45.0,45.0,2.0,0,60000,63000,Renove
2017-04-05,360000.0,31000,Toulouse,31555819AB0321,Appartement,116.0,116.0,4.0,0,343000,360000,Renove
2017-04-25,118000.0,31100,Toulouse,31555842AM0632,Appartement,50.0,50.0,2.0,0,121000,127000,Ancien
2017-05-09,158000.0,31200,Toulouse,31555829AK0434,Appartement,87.0,87.0,4.0,0,150000,158000,Ancien
2017-05-19,82250.0,31000,Toulouse,31555822AB0485,Appartement,21.0,21.0,1.0,0,85000,89000,Renove
2017-05-30,70000.0,31500,Toulouse,31555836AI0182,Appartement,27.0,27.0,1.0,0,67000,70000,Ancien
2017-06-01,168000.0,31200,Toulouse,31555833AH0171,Appartement,71.0,71.0,3.0,0,160000,168000,Renove
2017-06-08,175093.0,31500,Toulouse,31555834AV0129,Appartement,59.0,59.0,2.0,0,196000,206000,Renove
2017-06-17,122000.0,31300,Toulouse,31555846AD0087,Appartement,68.0,68.0,3.0,0,119000,125000,Ancien
2017-06-26,162500.0,31300,Toulouse,31555845AP0064,Appartement,66.0,66.0,3.0,0,159000,167000,Renove
2017-06-27,71500.0,31300,Toulouse,31555846AD0164,Appartement,37.0,37.0,2.0,0,72000,76000,Ancien
2017-07-19,73000.0,31200,Toulouse,31555831AI0351,Appartement,31.0,31.0,1.0,0,73000,77000,Ancien
2017-07-26,83000.0,31400,Toulouse,31555813AC0120,Appartement,26.0,26.0,1.0,0,91000,96000,Ancien
2017-07-27,63000.0,31000,Toulouse,31555824AB0313,Appartement,19.0,19.0,1.0,0,60000,63000,Renove
2017-08-07,64000.0,31300,Toulouse,31555828AD0173,Appartement,21.0,21.0,1.0,0,61000,64000,Renove
2017-08-29,99500.0,31300,Toulouse,31555828AK0357,Appartement,29.0,29.0,1.0,0,104000,109000,Renove
2017-09-06,310470.0,31400,Toulouse,31555814AD0299,Appartement,113.0,113.0,5.0,0,347000,364000,Ancien
2017-09-20,98464.0,31200,Toulouse,31555831AV0669,Appartement,66.0,66.0,3.0,0,101000,106000,Ancien
2017-09-22,387600.0,31000,Toulouse,31555821AB0063,Appartement,83.0,83.0,3.0,0,400000,420000,Renove
2017-09-25,186000.0,31300,Toulouse,31555828AM0415,Appartement,62.0,62.0,3.0,0,177000,186000,Renove
2017-10-03,96000.0,31200,Toulouse,31555829AW0001,Appartement,58.0,58.0,2.0,0,99000,104000,Ancien
2017-10-04,115000.0,31300,Toulouse,31555846AL0219,Appartement,44.0,44.0,2.0,0,119000,125000,Ancien
2017-10-04,125000.0,31500,Toulouse,31555835AC0105,Appartement,46.0,46.0,2.0,0,128000,134000,Ancien
2017-10-26,126461.0,31200,Toulouse,31555802AD0255,Appartement,51.0,51.0,2.0,0,120000,126461,Ancien
2017-10-26,222150.0,31500,Toulouse,31555836BE0112,Appartement,65.0,65.0,3.0,0,215000,226000,Ancien
2017-10-31,64000.0,31200,Toulouse,31555803AE0471,Appartement,22.0,22.0,1.0,0,61000,64000,Ancien
2017-11-03,83000.0,31400,Toulouse,31555812AB0046,Appartement,44.0,44.0,3.0,0,79000,83000,Ancien
2017-11-08,118000.0,31000,Toulouse,31555822AB0028,Appartement,28.0,28.0,2.0,0,122000,128000,Renove
2017-12-01,93000.0,31400,Toulouse,31555813AC0215,Appartement,29.0,29.0,1.0,0,96000,101000,Renove
2017-12-08,157000.0,31300,Toulouse,31555844AO0101,Appartement,70.0,70.0,3.0,0,157000,165000,Renove
2017-12-27,80500.0,31400,Toulouse,31555813AD0151,Appartement,26.0,26.0,2.0,0,77000,81000,Renove
2017-12-29,252500.0,31200,Toulouse,31555803AE0582,Appartement,62.0,62.0,3.0,0,251000,264000,Renove
2018-02-02,198500.0,31200,Toulouse,31555830AB0184,Appartement,58.0,58.0,3.0,0,211000,222000,Renove
2018-02-03,119912.0,31000,Toulouse,31555827AD0325,Appartement,42.0,42.0,2.0,0,115000,121000,Ancien
2018-03-09,157944.0,31200,Toulouse,31555831AO0430,Appartement,56.0,56.0,3.0,0,151000,159000,Ancien
2018-03-15,139000.0,31200,Toulouse,31555801AC0286,Appartement,84.0,84.0,4.0,0,152000,160000,Ancien
2018-03-15,189000.0,31200,Toulouse,31555831AN0075,Appartement,53.0,53.0,3.0,0,180000,189000,Renove
2018-03-15,156885.0,31200,Toulouse,31555831AW0627,Appartement,61.0,61.0,3.0,0,165000,173000,Ancien
2018-03-19,125000.0,31200,Toulouse,31555830AK0013,Appartement,67.0,67.0,3.0,0,131000,138000,Ancien
2018-03-22,178000.0,31300,Toulouse,31555828AE0004,Appartement,53.0,53.0,2.0,0,196000,206000,Renove
2018-03-30,70000.0,31000,Toulouse,31555822AB0419,Appartement,30.0,30.0,1.0,0,71000,75000,Ancien
2018-04-10,122400.0,31500,Toulouse,31555835AC0108,Appartement,45.0,45.0,2.0,0,125000,131000,Ancien
2018-04-26,188500.0,31300,Toulouse,31555828AE0121,Appartement,45.0,45.0,2.0,0,189000,198000,Renove
2018-05-28,117500.0,31200,Toulouse,31555830AR0394,Appartement,49.0,49.0,2.0,0,112000,118000,Ancien
2018-06-01,140000.0,31000,Toulouse,31555826AD0458,Appartement,32.0,32.0,2.0,0,146000,153000,Renove
2018-06-08,187000.0,31300,Toulouse,31555844AN0110,Appartement,70.0,70.0,4.0,0,186000,195000,Renove
2018-06-11,68180.0,31400,Toulouse,31555812AH0119,Appartement,20.0,20.0,1.0,0,65000,68180,Renove
2018-06-15,94411.78,31200,Toulouse,31555830AH0057,Appartement,47.0,47.0,2.0,0,99000,104000,Ancien
2018-06-27,242000.0,31300,Toulouse,31555846AL0296,Appartement,64.0,64.0,3.0,0,253000,266000,Renove
2018-07-18,179750.0,31200,Toulouse,31555802AC0480,Appartement,52.0,52.0,2.0,0,191000,201000,Renove
2018-08-03,96000.0,31300,Toulouse,31555842AD0480,Appartement,41.0,41.0,2.0,0,96000,101000,Ancien
2018-08-08,184900.0,31300,Toulouse,31555828AD0063,Appartement,65.0,65.0,3.0,0,176000,185000,Ancien
2018-08-10,125000.0,31300,Toulouse,31555846AC0343,Appartement,43.0,43.0,2.0,0,135000,142000,Renove
2018-08-28,150700.0,31100,Toulouse,31555843AZ0573,Appartement,87.0,87.0,4.0,0,150000,158000,Ancien
2018-09-14,147600.0,31400,Toulouse,31555810AE0209,Appartement,82.0,82.0,3.0,0,164000,172000,Ancien
2018-10-09,60000.0,31400,Toulouse,31555813AC0241,Appartement,20.0,20.0,1.0,0,60000,63000,Renove
2018-10-12,85900.0,31500,Toulouse,31555836AX0606,Appartement,47.0,47.0,2.0,0,96000,101000,Ancien
2018-10-22,134000.0,31400,Toulouse,31555811AH0266,Appartement,45.0,45.0,2.0,0,146000,153000,Renove
2018-11-08,75000.0,31300,Toulouse,31555828AD0158,Appartement,19.0,19.0,1.0,0,80000,84000,Ancien
2018-11-09,162265.0,31200,Toulouse,31555830AH0001,Appartement,63.0,63.0,3.0,0,175000,184000,Ancien
2018-11-13,186000.0,31400,Toulouse,31555814AB0260,Appartement,44.0,44.0,3.0,0,177000,186000,Renove
2018-11-16,85800.0,31200,Toulouse,31555801AB0399,Appartement,54.0,54.0,3.0,0,82000,86000,Ancien
2018-11-16,179900.0,31200,Toulouse,31555829AV0270,Appartement,43.0,43.0,2.0,0,203000,213000,Renove
2018-11-23,125000.0,31300,Toulouse,31555828AD0185,Appartement,31.0,31.0,2.0,0,133000,140000,Renove
2018-12-13,89623.0,31500,Toulouse,31555806AE0053,Appartement,20.0,20.0,1.0,0,85000,89623,Ancien
2018-12-21,63000.0,31400,Toulouse,31555837AH0005,Appartement,21.0,21.0,1.0,0,65000,68000,Renove
2018-12-21,158000.0,31400,Toulouse,31555837AD0074,Appartement,79.0,79.0,4.0,0,176000,185000,Ancien
2019-01-04,143400.0,31000,Toulouse,31555815AC0173,Appartement,48.0,48.0,1.0,0,153000,161000,Renove
2019-01-07,145500.0,31500,Toulouse,31555805AE0448,Appartement,65.0,65.0,3.0,0,148000,155000,Ancien
2019-01-17,365000.0,31000,Toulouse,31555818AB0538,Appartement,81.0,81.0,3.0,0,348000,365000,Renove
2019-01-17,400000.0,31200,Toulouse,31555831AL0197,Appartement,120.0,407.0,4.0,0,424000,445000,Renove
2019-01-23,177000.0,31200,Toulouse,31555801AD0404,Appartement,43.0,43.0,2.0,0,182000,191000,Renove
2019-01-26,55000.0,31100,Toulouse,31555842BH0102,Appartement,20.0,20.0,2.0,0,61000,64000,Ancien
2019-01-28,176550.0,31500,Toulouse,31555834AT0177,Appartement,78.0,78.0,4.0,0,181000,190000,Renove
2019-02-11,117138.0,31200,Toulouse,31555831AX0580,Appartement,81.0,81.0,4.0,0,112000,118000,Renove
2019-02-13,109000.0,31200,Toulouse,31555830AR0366,Appartement,45.0,45.0,2.0,0,115000,121000,Ancien
2019-02-18,228000.0,31500,Toulouse,31555807AB0078,Appartement,80.0,80.0,2.0,0,236000,248000,Ancien
2019-03-01,104900.0,31200,Toulouse,31555831AW0627,Appartement,37.0,37.0,2.0,0,100000,105000,Ancien
2019-03-19,466215.22,31500,Toulouse,31555805AB0265,Appartement,110.0,110.0,3.0,0,456000,479000,Renove
2019-04-01,61000.0,31500,Toulouse,31555808AB0061,Appartement,20.0,20.0,1.0,0,58000,61000,Renove
2019-06-11,213310.0,31200,Toulouse,31555801AC0094,Appartement,67.0,67.0,3.0,0,211000,222000,Renove
2019-06-12,107750.0,31200,Toulouse,31555831AI0422,Appartement,43.0,43.0,2.0,0,111000,117000,Ancien
2019-06-18,245116.0,31400,Toulouse,31555814AB0341,Appartement,53.0,53.0,2.0,0,269000,282000,Ancien
2020-01-31,108500.0,31000,Toulouse,31555822AB0654,Appartement,25.0,25.0,1.0,0,103000,108500,Renove
2020-01-31,135050.0,31200,Toulouse,31555804AC0265,Appartement,50.0,50.0,2.0,0,142000,149000,Ancien
2020-01-31,250500.0,31400,Toulouse,31555813AD0510,Appartement,67.0,67.0,3.0,0,239000,251000,Renove
2020-06-18,155000.0,31000,Toulouse,31555819AB0038,Appartement,45.0,45.0,2.0,0,148000,155000,Renove
2020-06-19,91000.0,31300,Toulouse,31555846AD0087,Appartement,57.0,57.0,2.0,0,94000,99000,Ancien
2014-02-20,209200.0,31200,Toulouse,31555802AB0355,Appartement,71.0,71.0,3.0,3,199000,209200,Renove
2014-03-27,115000.0,31500,Toulouse,31555835AC0051,Appartement,72.0,72.0,3.0,3,110000,116000,Ancien
2014-04-04,60000.0,31500,Toulouse,31555808AB0222,Appartement,20.0,20.0,1.0,3,57000,60000,Ancien
2014-04-10,147500.0,31300,Toulouse,31555845AP0008,Appartement,64.0,64.0,3.0,3,153000,161000,Ancien
2014-05-14,124000.0,31400,Toulouse,31555813AD0029,Appartement,47.0,47.0,2.0,3,134000,141000,Renove
2014-05-19,195000.0,31500,Toulouse,31555806AC0298,Appartement,61.0,61.0,2.0,3,186000,195000,Ancien
2014-06-26,57000.0,31100,Toulouse,31555842AK0429,Appartement,32.0,32.0,2.0,3,61000,64000,Ancien
2014-06-27,75000.0,31400,Toulouse,31555812AD0020,Appartement,42.0,42.0,2.0,3,77000,81000,Renove
2014-07-07,93200.0,31300,Toulouse,31555828AM0390,Appartement,48.0,48.0,2.0,3,89000,93200,Ancien
2014-07-15,78000.0,31100,Toulouse,31555843AM0136,Appartement,38.0,38.0,2.0,3,80000,84000,Ancien
2014-07-29,70701.0,31300,Toulouse,31555846AI0719,Appartement,29.0,29.0,1.0,3,79000,83000,Ancien
2014-08-06,115000.0,31000,Toulouse,31555827AE0155,Appartement,32.0,32.0,1.0,3,110000,116000,Renove
2014-08-22,45000.0,31000,Toulouse,31555817AB0017,Appartement,12.0,12.0,1.0,3,43000,45000,Ancien
2014-08-25,123000.0,31300,Toulouse,31555846AK0475,Appartement,47.0,47.0,2.0,3,117000,123000,Renove
2014-09-03,310000.0,31000,Toulouse,31555822AB0365,Appartement,118.0,118.0,4.0,3,317000,333000,Ancien
2014-09-05,178700.0,31500,Toulouse,31555836BH0208,Appartement,60.0,60.0,3.0,3,173000,182000,Renove
2014-09-24,202500.0,31200,Toulouse,31555829AP0270,Appartement,55.0,55.0,3.0,3,214000,225000,Ancien
2014-10-30,138006.0,31500,Toulouse,31555808AB0431,Appartement,44.0,44.0,2.0,3,149000,156000,Renove
2014-11-14,93500.0,31400,Toulouse,31555812AC0565,Appartement,27.0,27.0,2.0,3,90000,94000,Renove
2014-11-28,55500.0,31300,Toulouse,31555846AL0388,Appartement,15.0,15.0,1.0,3,56000,59000,Renove
2014-12-17,108000.0,31200,Toulouse,31555830AK0267,Appartement,46.0,46.0,2.0,3,106000,111000,Ancien
2014-12-22,216722.0,31500,Toulouse,31555834AV0129,Appartement,57.0,57.0,2.0,3,245000,257000,Renove
2015-01-09,50800.0,31000,Toulouse,31555827AE0171,Appartement,18.0,18.0,1.0,3,60000,63000,Ancien
2015-01-15,47000.0,31100,Toulouse,31555840AS0538,Appartement,30.0,30.0,1.0,3,45000,47000,Ancien
2015-01-16,90770.0,31300,Toulouse,31555846AC0189,Appartement,43.0,43.0,2.0,3,89000,93000,Ancien
2015-01-31,71000.0,31400,Toulouse,31555838AL0068,Appartement,26.0,26.0,1.0,3,71000,75000,Ancien
2015-02-13,322000.0,31400,Toulouse,31555836AY0320,Appartement,104.0,104.0,4.0,3,345000,362000,Renove
2015-02-16,67000.0,31400,Toulouse,31555813AC0198,Appartement,18.0,18.0,1.0,3,73000,77000,Renove
2015-03-05,60000.0,31400,Toulouse,31555810AB0047,Appartement,22.0,22.0,1.0,3,61000,64000,Ancien
2015-03-30,178500.0,31300,Toulouse,31555846AD0224,Appartement,85.0,85.0,4.0,3,199000,209000,Ancien
2015-04-09,140000.0,31000,Toulouse,31555815AB0100,Appartement,37.0,37.0,2.0,3,133000,140000,Renove
2015-04-24,140000.0,31300,Toulouse,31555844AM0221,Appartement,85.0,85.0,4.0,3,137000,144000,Ancien
2015-04-29,152300.0,31000,Toulouse,31555814AC0022,Appartement,61.0,61.0,3.0,3,159000,167000,Ancien
2015-06-06,125000.0,31200,Toulouse,31555803AD0133,Appartement,45.0,45.0,2.0,3,138000,145000,Renove
2015-07-03,240000.0,31000,Toulouse,31555817AB0139,Appartement,72.0,72.0,3.0,3,270000,284000,Renove
2015-07-17,119500.0,31500,Toulouse,31555836BH0208,Appartement,47.0,47.0,2.0,3,114000,120000,Ancien
2015-07-22,99000.0,31400,Toulouse,31555839AC0053,Appartement,40.0,40.0,2.0,3,95000,100000,Ancien
2015-08-13,86000.0,31400,Toulouse,31555814AD0391,Appartement,30.0,30.0,1.0,3,97000,102000,Renove
2015-08-14,100000.0,31000,Toulouse,31555816AB0304,Appartement,32.0,32.0,1.0,3,95000,100000,Ancien
2015-10-09,95900.0,31300,Toulouse,31555828AB0433,Appartement,35.0,35.0,2.0,3,94000,99000,Ancien
2015-10-16,245450.0,31300,Toulouse,31555842AD0426,Appartement,78.0,78.0,4.0,3,270000,284000,Renove
2015-10-19,355000.0,31000,Toulouse,31555827AE0049,Appartement,122.0,122.0,4.0,3,389000,408000,Ancien
2015-10-22,265000.0,31300,Toulouse,31555846AL0235,Appartement,70.0,70.0,3.0,3,252000,265000,Renove
2015-11-02,98000.0,31300,Toulouse,31555845AT0153,Appartement,42.0,42.0,2.0,3,118000,124000,Ancien
2015-11-20,329290.0,31000,Toulouse,31555824AB0161,Appartement,92.0,92.0,4.0,3,314000,330000,Renove
2015-12-01,62000.0,31400,Toulouse,31555812AI0033,Appartement,19.0,19.0,1.0,3,59000,62000,Renove
2015-12-09,108000.0,31500,Toulouse,31555806AE0338,Appartement,31.0,31.0,1.0,3,103000,108000,Renove
2015-12-29,184900.0,31200,Toulouse,31555831AY1056,Appartement,60.0,60.0,3.0,3,200000,210000,Renove
2015-12-31,80000.0,31000,Toulouse,31555826AC0129,Appartement,32.0,32.0,1.0,3,79000,83000,Ancien
2016-01-08,122000.0,31400,Toulouse,31555839BC0011,Appartement,64.0,64.0,4.0,3,132000,139000,Renove
2016-01-11,126000.0,31000,Toulouse,31555815AB0222,Appartement,32.0,32.0,2.0,3,120000,126000,Renove
2016-01-21,62000.0,31300,Toulouse,31555846AL0388,Appartement,32.0,32.0,1.0,3,59000,62000,Ancien
2016-01-29,154900.0,31300,Toulouse,31555828AC0806,Appartement,42.0,42.0,2.0,3,151000,159000,Ancien
2016-01-29,84500.0,31500,Toulouse,31555835AC0105,Appartement,32.0,32.0,2.0,3,80000,84500,Ancien
2016-02-06,286800.0,31500,Toulouse,31555808AB0062,Appartement,88.0,88.0,4.0,3,274000,288000,Renove
2016-02-12,78000.0,31500,Toulouse,31555807AB0942,Appartement,24.0,24.0,1.0,3,74000,78000,Renove
2016-03-03,134000.0,31100,Toulouse,31555840BL0448,Appartement,60.0,60.0,3.0,3,166000,174000,Ancien
2016-03-11,100000.0,31300,Toulouse,31555845BB0261,Appartement,57.0,57.0,2.0,3,102000,107000,Renove
2016-03-31,112000.0,31000,Toulouse,31555815AB0376,Appartement,26.0,26.0,1.0,3,133000,140000,Renove
2016-04-11,60000.0,31400,Toulouse,31555839BM0183,Appartement,25.0,25.0,1.0,3,58000,61000,Renove
2016-04-16,398950.0,31000,Toulouse,31555821AC0323,Appartement,83.0,83.0,4.0,3,380000,399000,Ancien
2016-04-22,440000.0,31000,Toulouse,31555820AB0096,Appartement,112.0,112.0,4.0,3,446000,468000,Renove
2016-05-06,46000.0,31500,Toulouse,31555833AI0186,Appartement,25.0,25.0,1.0,3,47000,49000,Ancien
2016-05-30,92000.0,31200,Toulouse,31555830AK0269,Appartement,65.0,65.0,3.0,3,89000,93000,Ancien
2016-06-29,75000.0,31300,Toulouse,31555828AD0034,Appartement,22.0,22.0,1.0,3,81000,85000,Renove
2016-07-28,240500.0,31400,Toulouse,31555814AB0249,Appartement,52.0,52.0,3.0,3,229000,240500,Renove
2016-08-01,110000.0,31100,Toulouse,31555840AT0503,Appartement,61.0,61.0,3.0,3,125000,131000,Ancien
2016-08-01,124000.0,31400,Toulouse,31555839AK0160,Appartement,48.0,48.0,2.0,3,138000,145000,Ancien
2016-08-16,133000.0,31300,Toulouse,31555846AD0293,Appartement,63.0,63.0,3.0,3,144000,151000,Ancien
2016-08-26,453000.0,31000,Toulouse,31555822AB0690,Appartement,106.0,106.0,5.0,3,459000,482000,Renove
2016-09-05,300000.0,31000,Toulouse,31555821AC0182,Appartement,80.0,80.0,3.0,3,332000,349000,Renove
2016-09-08,134000.0,31400,Toulouse,31555812AC0522,Appartement,55.0,55.0,3.0,3,128000,134000,Ancien
2016-09-13,95000.0,31200,Toulouse,31555830AI0678,Appartement,29.0,29.0,1.0,3,95000,100000,Renove
2016-09-14,117000.0,31000,Toulouse,31555826AH0060,Appartement,42.0,42.0,2.0,3,111000,117000,Ancien
2016-09-19,93000.0,31400,Toulouse,31555839BM0114,Appartement,37.0,37.0,2.0,3,89000,93000,Ancien
2016-09-21,115000.0,31000,Toulouse,31555821AB0544,Appartement,30.0,30.0,1.0,3,126000,132000,Renove
2016-09-21,51230.0,31100,Toulouse,31555843AN0004,Appartement,21.0,21.0,1.0,3,53000,56000,Ancien
2016-10-12,145000.0,31200,Toulouse,31555831AM0347,Appartement,61.0,61.0,4.0,3,145000,152000,Ancien
2016-10-28,118600.0,31300,Toulouse,31555845AP0064,Appartement,50.0,50.0,2.0,3,124000,130000,Ancien
2016-10-28,52000.0,31400,Toulouse,31555813AB0053,Appartement,23.0,23.0,1.0,3,50000,52000,Ancien
2016-11-08,194000.0,31000,Toulouse,31555816AB0107,Appartement,60.0,60.0,3.0,3,185000,194000,Renove
2016-11-17,90000.0,31000,Toulouse,31555818AB0742,Appartement,23.0,23.0,2.0,3,86000,90000,Renove
2016-12-06,420000.0,31000,Toulouse,31555816AB0426,Appartement,98.0,98.0,4.0,3,439000,461000,Renove
2016-12-08,115900.0,31100,Toulouse,31555840AT0503,Appartement,60.0,60.0,3.0,3,130000,136000,Ancien
2016-12-14,77000.0,31000,Toulouse,31555822AB0477,Appartement,17.0,17.0,1.0,3,84000,88000,Renove
2016-12-15,98000.0,31000,Toulouse,31555822AB0582,Appartement,44.0,44.0,2.0,3,122000,128000,Renove
2016-12-19,240500.0,31200,Toulouse,31555829AP0078,Appartement,79.0,79.0,4.0,3,264000,277000,Renove
2016-12-20,163400.0,31400,Toulouse,31555812AC0037,Appartement,47.0,47.0,2.0,3,177000,186000,Renove
2016-12-21,68000.0,31200,Toulouse,31555830AY0316,Appartement,37.0,37.0,2.0,3,70000,74000,Renove
2016-12-21,245500.0,31200,Toulouse,31555802AC0480,Appartement,88.0,88.0,4.0,3,234000,246000,Ancien
2016-12-30,100000.0,31000,Toulouse,31555824AB0328,Appartement,35.0,35.0,2.0,3,95000,100000,Ancien
2017-01-24,339000.0,31200,Toulouse,31555833AD0129,Appartement,87.0,87.0,4.0,3,368000,386000,Renove
2017-01-25,326850.0,31000,Toulouse,31555816AB0410,Appartement,70.0,70.0,3.0,3,348000,365000,Renove
2017-01-27,50000.0,31100,Toulouse,31555843AT0121,Appartement,23.0,23.0,2.0,3,50000,52000,Renove
2017-02-09,210455.0,31000,Toulouse,31555816AB0294,Appartement,70.0,70.0,3.0,3,242000,254000,Renove
2017-02-13,274520.0,31000,Toulouse,31555815AB0310,Appartement,70.0,70.0,2.0,3,273000,287000,Ancien
2017-02-21,160000.0,31200,Toulouse,31555803AB0327,Appartement,65.0,65.0,3.0,3,160000,168000,Ancien
2017-02-21,88000.0,31500,Toulouse,31555835AC0105,Appartement,36.0,36.0,2.0,3,95000,100000,Ancien
2017-02-28,179920.0,31200,Toulouse,31555831AV0011,Appartement,40.0,40.0,2.0,3,197000,207000,Renove
2017-03-02,320000.0,31000,Toulouse,31555822AB0689,Appartement,81.0,81.0,4.0,3,334000,351000,Renove
2017-03-15,100000.0,31500,Toulouse,31555834AC0042,Appartement,56.0,56.0,2.0,3,102000,107000,Ancien
2017-03-27,237650.0,31000,Toulouse,31555818AB0386,Appartement,66.0,66.0,2.0,3,226000,237650,Renove
2017-03-29,142000.0,31500,Toulouse,31555834AC0042,Appartement,88.0,88.0,4.0,3,142000,149000,Ancien
2017-04-03,121500.0,31300,Toulouse,31555828AB0175,Appartement,53.0,53.0,3.0,3,131000,138000,Ancien
2017-04-03,315000.0,31400,Toulouse,31555813AD0090,Appartement,86.0,86.0,4.0,3,316000,332000,Renove
2017-04-11,77000.0,31300,Toulouse,31555828AD0178,Appartement,21.0,21.0,1.0,3,94000,99000,Ancien
2017-04-14,125000.0,31000,Toulouse,31555818AB0517,Appartement,26.0,26.0,2.0,3,137000,144000,Ancien
2017-05-04,108000.0,31200,Toulouse,31555830AR0384,Appartement,49.0,49.0,2.0,3,112000,118000,Ancien
2017-05-10,150000.0,31300,Toulouse,31555846AD0212,Appartement,64.0,64.0,2.0,3,183000,192000,Ancien
2017-05-17,140000.0,31000,Toulouse,31555826AC0161,Appartement,31.0,31.0,2.0,3,133000,140000,Renove
2017-05-31,95000.0,31000,Toulouse,31555822AB0255,Appartement,35.0,35.0,2.0,3,91000,96000,Ancien
2017-06-28,86000.0,31500,Toulouse,31555834AC0042,Appartement,72.0,72.0,3.0,3,92000,97000,Ancien
2017-07-03,74000.0,31200,Toulouse,31555830AR0380,Appartement,31.0,31.0,2.0,3,86000,90000,Ancien
2017-07-24,489000.0,31000,Toulouse,31555815AB0213,Appartement,110.0,110.0,4.0,3,514000,540000,Renove
2017-08-04,196485.0,31100,Toulouse,31555846AK0596,Appartement,79.0,79.0,4.0,3,187000,196485,Ancien
2017-09-13,69500.0,31100,Toulouse,31555840AS0538,Appartement,46.0,46.0,2.0,3,69000,72000,Ancien
2017-09-21,98500.0,31400,Toulouse,31555813AB0581,Appartement,22.0,22.0,1.0,3,107000,112000,Renove
2017-09-26,367500.0,31000,Toulouse,31555818AB0552,Appartement,105.0,105.0,4.0,3,380000,399000,Renove
2017-09-27,420000.0,31000,Toulouse,31555818AB0325,Appartement,94.0,94.0,3.0,3,400000,420000,Renove
2017-10-12,57000.0,31300,Toulouse,31555828AE0004,Appartement,21.0,21.0,1.0,3,57000,60000,Ancien
2017-11-14,114000.0,31200,Toulouse,31555830AR0382,Appartement,50.0,50.0,3.0,3,109000,114000,Renove
